bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
1.0,2,9a66a4682c43ff01758518b6a23c4dde,2016-05-23 01:24:25,"Great price for shares in East Village! A block away from St. Marks Place, close to NYU! Will not last!Cozy 2 wing bedroom with gas stove and mini fridge available for rent on East 7th Street in the East Village! Located between Third and Second Avenue, this walk-up building is convenient to the N,R,6,L trains and all the restaurants St. Marks and East Village has to offer! Vibrant neighborhood, Cooper Union Square is just right around the corner, Washington Square Park also within walking distance!The apartment has a separate updated kitchen and hardwood floors. Available June 1st!Contact me today to see this apartment or any other rental in the Citi Habitats database. Let me help you find your next home! ",East 7th Street,"['Pre-War', 'Dogs Allowed', 'Cats Allowed']",40.7282,7054202,-73.9892,e6472c7237327dd3903b3d6f6a94515a,"['https://photos.renthop.com/2/7054202_ef502b2fad710a80c6221ec78a439127.jpg', 'https://photos.renthop.com/2/7054202_1a64b9d8aa605f013d0b74832da590e6.jpg', 'https://photos.renthop.com/2/7054202_6ee251413b7f9e4cd3a19d4d5fad44b9.jpg', 'https://photos.renthop.com/2/7054202_e6419a86e1dec3ec8b70697d2e6bc6ec.jpg']",2400,32 East 7th Street,high
1.0,2,96f98efe67613a9e98e5701854fd7eb9,2016-04-05 20:53:07,"No Fee! Large 1100 sq ft 2br on 55th & 6th ave! Elevator/Laundry building! King/Queen size bedrooms, updated kitchen, large living room, new floors, great light & exposures. Cant beat the location! Call-text-email Rich @ 861-769-5514 /kagglemanager@renthop.com to view today. ",55TH & 6TH AVE,"['Cats Allowed', 'Dogs Allowed', 'No Fee', 'Elevator', 'Laundry In Building', '1100 sq ft', 'elevator & Laundry', '55th & 6th ave', 'NO FEE']",40.7627,6827442,-73.9769,941dacb7d431f68f8a566dd6ce6899ee,"['https://photos.renthop.com/2/6827442_c8d3d72a644293400b2577f649e79bd6.jpg', 'https://photos.renthop.com/2/6827442_2a69e42136ff60cd2e82230f44614141.jpg', 'https://photos.renthop.com/2/6827442_9493a11165c01e0a9f2771f5ef27538f.jpg', 'https://photos.renthop.com/2/6827442_86256dab9d63604296480045a0099f4d.jpg', 'https://photos.renthop.com/2/6827442_057ba76965298838b3195817eed82428.jpg', 'https://photos.renthop.com/2/6827442_227d34934bd08f27d42e3e5de4db0a2b.jpg', 'https://photos.renthop.com/2/6827442_e91e7ffe48648b3c9d3ea4aa2985809f.jpg', 'https://photos.renthop.com/2/6827442_f239bf19ce5981c679186380bfe533bd.jpg', 'https://photos.renthop.com/2/6827442_24e96a2321972c1310dc02819c7659d8.jpg', 'https://photos.renthop.com/2/6827442_8963ae7260e021281470e606315a829c.jpg', 'https://photos.renthop.com/2/6827442_3a911af08a4367592f3f2c296cfc229b.jpg']",4300,55 west 55th street,low
1.0,2,33bb41a37c6cd88827de6f9973d8326a,2016-04-15 04:03:24,"There is No Shortage of Space in this Apartment.. You get Two Sun-Flooded QUEEN Sized Bedrooms In a Clean Well Kept Post-War Low Rise Building, Huge Living area, Polished Hardwood Floors, High Ceilings, Tons of Storage, Walk In Closets, Separate Kitchen For an Immediate Showing Call ABRAHAM! Bond New York is a real estate broker that supports equal housing opportunity.<br/><br/>Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",87th St.,"['Cats Allowed', 'Reduced Fee', 'Laundry In Building', 'Hardwood Floors', '87th & 1st', 'LAUNDRY']",40.7773,6877040,-73.9488,c671e697434aa710888b0632eb2c6145,"['https://photos.renthop.com/2/6877040_24d19b76f6af3ef186caa89cb4ddfc50.jpg', 'https://photos.renthop.com/2/6877040_f9b56f254ae23ba0f0bde509a9e31717.jpg', 'https://photos.renthop.com/2/6877040_5458ef89a4bd6ca8ce0948693058751a.jpg']",2600,425 E 65 Street,high
1.0,2,a9dca4c59b0471f5fb024d69315dd5f6,2016-06-02 06:32:19,"Apartments like this one do NOT last. Featuring two true bedrooms, a nicely tiled bathroom, and a common area with a kitchen. Nice natural light, and tons of restaurant options will make this apartment the home of your dreams.Reach out today to schedule a viewing with me.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",East 5th Street,"['Pre-War', 'Laundry in Building']",40.7242,7099317,-73.9824,6fba9b3a8327c607b8b043716efee684,['https://photos.renthop.com/2/7099317_e4217875c16b41ad89c030bde2df9c6c.jpg'],2479,543 East 5th Street,low
1.0,3,47a610c1bb780536f6bee3e1af413db1,2016-04-27 11:24:00,"Cozy apartment with exposed brick wall in main room and skylight! 3 bedrooms - 2 compact rooms closets in each room and extra closet space in hallway close to J and L trains must have good credit must fill out application guarantors welcome first months rent + security to move in 1 year lease text or call Meredith to check out this cozy spot! 541-235-8353",20 Covert ,"['No Fee', 'Exclusive']",40.6852,6933717,-73.913,ef6323ef586350bb4f8dc78d924e856a,"['https://photos.renthop.com/2/6933717_77b55cf9bc66063bb2886c7cb6a821b2.jpg', 'https://photos.renthop.com/2/6933717_0a9b22d49af4efc03f055f5651999f0f.jpg', 'https://photos.renthop.com/2/6933717_1a1c8613cdf36c95408742587530c40f.jpg', 'https://photos.renthop.com/2/6933717_da1a53f24209d658a5fbf2b6a03e9b25.jpg', 'https://photos.renthop.com/2/6933717_c2470949bcc098b3525cb4344945fde0.jpg', 'https://photos.renthop.com/2/6933717_291c1243b675a7ccb6eb2a88a2b16365.jpg', 'https://photos.renthop.com/2/6933717_96fa85c5428ce4d0b818c1b98695c21f.jpg', 'https://photos.renthop.com/2/6933717_23596b276d248c69358dbd857b51a48f.jpg']",2150,20 Covert ,low
1.0,0,9b300d37ec97ea18e1a7c545071e3be7,2016-06-16 06:08:04,"Renovated cozy studio on elevator building in Richmond Hill. Laundry and elevator on site.This is close to the subway, shopping, fine dining, Forest Park and much more! Located less than a block from Jamaica Ave's shops and conveniences and public transportation.Good credit and a minimum income of 55000 required.<br /><br />There is a broker fee of $1750 for this apartmentCall or text Sherene Mcmillan 345-724-2680<br /><br /><br /><br /><p><a  website_redacted ",115th St,"['Elevator', 'Pre-War', 'Hardwood Floors', 'Cats Allowed']",40.698,7170490,-73.834,9d3a8dd3eeaf09f0214de38b02c9eb60,"['https://photos.renthop.com/2/7170490_f780231a15b651c23022bfeb72368c1b.jpg', 'https://photos.renthop.com/2/7170490_ff02bf877332703c87ca2c3c81b80b96.jpg', 'https://photos.renthop.com/2/7170490_ace69b25b88ae43045ca60c1bc5d0f82.jpg', 'https://photos.renthop.com/2/7170490_75cb1fc61018305a7e2b3263f367fd16.jpg']",1375,87-24 115th St,medium
1.0,1,65e8c9daa5bcae2ff8e893603d9e5132,2016-05-24 02:40:32,"Ton of Amazing Restaurants, Cafes and bars in the Neighborhood!!<br /><br />- High Ceilings<br /><br />- Natural light throughout.<br /><br />- Queen-sized bedroom.<br /><br />- Ample Storage Space<br /><br />- Modren kitchen<br /><br />I have the keys and I am showing today.<br /><br />Please Call,Text or Email for Appointment<br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",East 70 Street,['Hardwood Floors'],40.7664,7057909,-73.9563,2eb205ff26404c7eaacc71b2b71198f5,"['https://photos.renthop.com/2/7057909_d811b96fa798a58e8223743f5415a0f2.jpg', 'https://photos.renthop.com/2/7057909_93e7b7c266bff447ffe200a6e3e009c5.jpg', 'https://photos.renthop.com/2/7057909_2aa6d6ed2ebb5d375ef80406297b33d7.jpg', 'https://photos.renthop.com/2/7057909_ede0071c92f8a8ec6a6e30733adce896.jpg', 'https://photos.renthop.com/2/7057909_33d8701fb8d8a9dd2877cdaf1ee3936c.jpg', 'https://photos.renthop.com/2/7057909_bd2a36d2187d51b4b01ed8985225264c.jpg']",2295,403 East 70 Street,low
2.0,1,71450f00d46e576bfcc0cc5b18825284,2016-05-18 06:46:02,***Large Sunny 1.5 bedroom & 2 Bath ** Tribeca*** This apartment just hit the market!!! Super insane deal!!! Apartment features: -sun drenched apartment - modern appliances - great space - freshly tiled bathroom - polished hardwood flooring For immediate viewing contact Nicoletta 449-593-7152 anytime!<br /><br /><br /><br /><br /><br /><p><a  website_redacted ,Barclay Street,"['Doorman', 'Elevator', 'Laundry in Building', 'Dogs Allowed', 'Cats Allowed']",40.7121,7031927,-74.0086,5239c98c3c2228c0369842750684054d,"['https://photos.renthop.com/2/7031927_3e9e9801a6f641a00d8e604f8f888928.jpg', 'https://photos.renthop.com/2/7031927_e1ae5232061461823366f33b96c15970.jpg']",5995,10 Barclay Street,low
2.5,2,9b24b9d24d253837fa7ee86eb436530e,2016-05-25 02:40:13,"This is a combination between pre-war charm and contemporary finishes.This is a dead gorgeous one of a kind 2Br 2bath and a powder room offering approx 1600 square foot of open layout with large rooms with top of the line appliances, granite tops and large Island with breakfast top.amazing wood floors abundant closet space, large marble baths and beautiful ceiling beams to complete the pre-war feel.comprehensively renovated as an elegant boutique residential building with a 16,000 square foot fitness center featuring top-of-the-line exercise equipment and a large indoor pool, /7 concierge in the building?s Art Deco-inspired marble lobby and enjoy the convenience of on-site maintenance staff.<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ",West End Avenue,"['Doorman', 'Elevator', 'Laundry in Building', 'Laundry in Unit', 'Dishwasher', 'Hardwood Floors', 'No Fee']",40.7957,7062977,-73.9727,964dc31a872efa33fee9af11f62e843c,"['https://photos.renthop.com/2/7062977_10f9a44511938cae416820303e43c979.jpg', 'https://photos.renthop.com/2/7062977_a9f34bde5aa28192e6ff622f87901381.jpg', 'https://photos.renthop.com/2/7062977_83a5c24c326decd5402f0d5a3e376db9.jpg', 'https://photos.renthop.com/2/7062977_118532c6cc680abff0e6443280eb29c0.jpg']",8000,752 West End Avenue,low
2.0,3,0,2016-04-27 01:23:21,Full Service; Elevator; Post-war; Built 2003; High-rise; 23 Floors; 163 ApartmentsBuilding Amenities: Garage; Garden; Health Club; Laundry Room On Every Floor; Lounge; ,East 91st Street,"['Doorman', 'Fitness Center', 'Dogs Allowed', 'Cats Allowed']",40.7801,6928729,-73.9475,71f109d443328a6efa7c8b76b0cb2a6c,"['https://photos.renthop.com/2/6928729_5dfd6a197fecbcf25eb9f542a937be18.jpg', 'https://photos.renthop.com/2/6928729_f78ffddfe3277a17eb3082351d6ddf6d.jpg', 'https://photos.renthop.com/2/6928729_ce17d4958cb07c2f8fd1c134f7da32b7.jpg', 'https://photos.renthop.com/2/6928729_b811fd55270453966880661a9785fa2d.jpg', 'https://photos.renthop.com/2/6928729_304571efaecdf87c351ed862431b04cd.jpg']",5090,354 East 91st Street,low
1.0,0,a5c5a4cc6ef64d40bda51b452e3af4ea,2016-05-07 02:37:40,"CooperCooper.com :: Web ID #179525; Access 1000s of Unique Listings Online; APARTMENT FEATURES: Dishwasher, Granite Kitchen, Stainless Kitchen, Wood Floors; BUILDING AMENITIES: Rental, Post-War, Hi-Rise, Doorman, Concierge, Elevator, Gym, Laundry Room, Roof Deck, Pets Allowed, Lounge, Garage; AREA/NEIGHBORHOOD: Metropolitan Museum of Art, Access to M101, M102 & M103, Tamarind, Corner Cafe & Bakery, Central Park, Access to 4/5/6 Subway Lines, Gristedes, Food Emporium; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials",East 91st Street,"['Doorman', 'Fitness Center', 'Elevator', 'PublicOutdoor', 'Dishwasher', 'Cats Allowed', 'Dogs Allowed', 'Garage', 'Laundry in Building']",40.7801,6978207,-73.9475,6e5c10246156ae5bdcd9b487ca99d96a,"['https://photos.renthop.com/2/6978207_4c11608da73b2f2a6b4e540366613a2b.jpg', 'https://photos.renthop.com/2/6978207_063c1edba0930187a14f348165e301e7.jpg', 'https://photos.renthop.com/2/6978207_2d560c355d863ce6c8aa1d1fb7d7f8f3.jpg', 'https://photos.renthop.com/2/6978207_ad5986a2226a79609fba7bee087e9a56.jpg', 'https://photos.renthop.com/2/6978207_67539fe747f3123b2819720269692e78.jpg']",2571,354 East 91st Street,medium
1.0,0,56ccbba416736951d8f4e7a08c214fcf,2016-06-14 15:53:34,"Brand new spacious junior 1 bedroom apartment in luxurious high rise elevator building. Apartment is located on a high floor with a huge balcony facing south, amazing city views. Great granite stainless steel kitchen with dishwasher! Open kitchen, equipped with a breakfast bar. Laundry in the building, along with a live-in super. Close to 4/5/6 express train, eateries, boutiques, salons and supermarkets. Central AC/heat, video intercom, alarm system and cable and internet ready.<br /><br />For exclusive viewing contact Lashara at kagglemanager@renthop.com or call/text 198-664-6805.<br /><br /><br /><br /><p><a  website_redacted ",East 86th Street,"['Dining Room', 'Balcony', 'Elevator', 'Garden/Patio', 'Loft', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space']",40.7783,7160254,-73.9523,be1a7235af23dd77d0d1029dd5bfa5e9,"['https://photos.renthop.com/2/7160254_77586809bd7bae663790bc504d180bf0.jpg', 'https://photos.renthop.com/2/7160254_f63c0d3c86f2f0dcece642b76a8e918d.jpg', 'https://photos.renthop.com/2/7160254_038d8fc4b32f7e62026e51c0c70193a9.jpg']",2150,241 East 86th Street,medium
1.0,2,83f3621ef0d5b183d718765034bc4d9a,2016-06-12 10:29:41,"        ** No Broker Fee AND One Month Free ** Net Rent is Advertised. Monthly Rent is $2,700 on a 12 month lease with one month free ** <br /><br />Please call Ryan at (565-477-5207 to schedule an appointment for the open house this Sunday from 5-6pm<br /><br />Spacious Two Bedroom Home on the border of Bed-Stuy and Bushwick - only two blocks from the Subway! Queen-Sized Bedrooms can easily accommodate Additional Furniture and both have Big Windows and Closets. Large Living Room can easily fit your Couch, Coffee Table, Entertainment Center, Kitchen Table, and more! Brand New Kitchen with Full Sized Stainless Steel Appliances Including a Dishwasher, Microwave, Gas Stove and Breakfast Bar. Control your own Heat from your phone with your new Nest System, A/C Sleeves so no need to take up window space, Hardwood Floors Throughout, Parking Available, Laundry Room, Free Bike Storage, and Outdoor Space!  <br /><br />Live uniquely, and conveniently, at 385 Vernon Ave, with your own private entrance and outdoor sitting area only two blocks from the J/M/Z at Myrtle Ave. Surrounded by neighborhood favorites like Little Mo, Skytown, Little Skip;s, Silent Barn, Bizarre, Birdy's, and so much more!  <br /><br />",385 Vernon Ave,['No Fee'],40.6965,7148912,-73.9354,9a4bd77b11960e218c6d7e8997ebe56e,"['https://photos.renthop.com/2/7148912_26f80a75024a90039fb6174c7274ff4c.jpg', 'https://photos.renthop.com/2/7148912_225c0c3bc842be20cc349fcf32869878.jpg', 'https://photos.renthop.com/2/7148912_0a50f7f19e1ebb6cc6c2a555e897ad61.jpg', 'https://photos.renthop.com/2/7148912_3ca564de4da970250d74dcfacff81554.jpg', 'https://photos.renthop.com/2/7148912_d75297afd48b8a9e4ff87714dac18bcc.jpg', 'https://photos.renthop.com/2/7148912_42d184eaa59802574fc9d0903d8f2cd8.jpg']",2475,385 Vernon Ave,medium
2.0,3,0,2016-05-28 01:29:51,"This three bedroom unit located in the Upper East Side has voice intercom. Unit has two full bathrooms, natural incoming light, and strip wood floors. ",East 82nd Street,"['Dogs Allowed', 'Cats Allowed']",40.7753,7077511,-73.9533,466b3f45a181e0a05972d77cadc61bef,"['https://photos.renthop.com/2/7077511_8c14a08191a9d9fcd5a342def54038ed.jpg', 'https://photos.renthop.com/2/7077511_ff2a43dc83b0aed57020d46e7d9be916.jpg', 'https://photos.renthop.com/2/7077511_e713e7b46e3a86689e21c05857aaaf0d.jpg', 'https://photos.renthop.com/2/7077511_4dcc36d3bfa8a5488e6fb6ab8bcc1b82.jpg', 'https://photos.renthop.com/2/7077511_a19a45f7527537411fd10d0b4bd640a0.jpg', 'https://photos.renthop.com/2/7077511_8122398948351924afaa2498f7454d9f.jpg', 'https://photos.renthop.com/2/7077511_f6c97da7b10b84fefcb5e4ae19117136.jpg']",4450,301 East 82nd Street,low
1.5,1,a619bfa5ebeb6f6b6b332caad318723c,2016-05-20 02:44:21,"Lovely Bright 1 bedroom Newly refinished floors! Large one bedroom apt w/new renovated kitchen and bath, dining area, lots of closet space, pantry, Queen size BR, baBond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",Jones Street,['Elevator'],40.7322,7041471,-74.0019,85860e99ade732afc385111568f8e602,"['https://photos.renthop.com/2/7041471_1fa7b7bda824dedd1ee5e85f5a6ccc28.jpg', 'https://photos.renthop.com/2/7041471_b8777b5bddd6a9dad3193b342571f62c.jpg', 'https://photos.renthop.com/2/7041471_3039f702a1f4aed5dda7e94383dfffea.jpg', 'https://photos.renthop.com/2/7041471_8fafa366231151ce985374dd051772a7.jpg', 'https://photos.renthop.com/2/7041471_e00cf34497d65d09ae93f3dc6c065d82.jpg']",5795,10 Jones Street,low
1.0,3,59466b159318bae67fcd6c40e30bd1cc,2016-04-25 02:40:22,"Actual Apt. Photos/Doorman, Elevator, Laundry <br/><br/>Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",E 26 Street,"['Cats Allowed', 'Dogs Allowed', 'Elevator']",40.7411,6921784,-73.9822,23fe9db389d31048a104bd4686879a77,"['https://photos.renthop.com/2/6921784_041aaa5ca5face5330efc2685bbbec61.jpg', 'https://photos.renthop.com/2/6921784_2f30fe64600406fbd1557030d6c646db.jpg', 'https://photos.renthop.com/2/6921784_63d97f3b9a3b70cd97fb0088282faf91.jpg', 'https://photos.renthop.com/2/6921784_37bd7678629865d0947ad3c54f4699d0.jpg', 'https://photos.renthop.com/2/6921784_c8874240e736fa178fc9a96d85fec776.jpg', 'https://photos.renthop.com/2/6921784_e442b0480e77d0e50a6cd19761cc8fb6.jpg', 'https://photos.renthop.com/2/6921784_6fcd0db4f5cf01a0dbbfb1112c7fece0.jpg']",4950,153 E 26 Street,low
1.0,1,9c18bf871b97492b96d8ddb800591f1b,2016-05-17 05:26:30,"Spectacular renovated 1 bedroom apartment in Midtown West has huge windows flooding it in natural light. Kitchen features granite counters and stainless steel appliances including a dishwasher and microwave. Polished hardwood floors and tons of closet space. Gorgeous marble bath and laundry IN UNIT in this breathtaking luxury building makes this apartment a !<br /><br />FIRST CLASS AMENITIES include: State-of-the-art wellness center and health club with indoor and outdoor swimming pools, two outdoor decks with green space for sunbathing, bocce courts, yoga, spinning, indoor basketball, boxing room, outdoor putting green, outdoor movie theater, and spa facilities. On-site indoor parking available.<br /><br />If all of the outdoor space the building offers isn't enough, there is nearby Hudson River Park and DeWitt Clinton Park. Have a drink at Ardesia Wine Bar before catching a performance at Ars Nova. You can always indulge in a wide variety of margaritas at Mamasita. This neighborhood has it all!<br /><br />I know how important a role your lifestyle plays in choosing an apartment. This isn't your ideal home? Let me know what is! I specialize in the West Side, but I have access to everything on the market. Instead of just looking for a place to live, let me help you find a place you can truly call home. Call /  text / email for more information or an appointment.*Rent is Net Effective based on 1 month free on a 12 month lease<br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted ",West 54th Street,"['Swimming Pool', 'Doorman', 'Fitness Center', 'Laundry in Building', 'Laundry in Unit', 'Dishwasher', 'Hardwood Floors', 'No Fee']",40.7678,7023234,-73.9915,bd012f5e9838c9a44716c2f1caa916ab,"['https://photos.renthop.com/2/7023234_58effb5665b280970da70156735db835.jpg', 'https://photos.renthop.com/2/7023234_4629a412533bf8923fbb302147928af7.jpg', 'https://photos.renthop.com/2/7023234_fdfb1621982ccf2fb05ad2e55febdd64.jpg', 'https://photos.renthop.com/2/7023234_ef7267a42c657ee4fd58703168abe80b.jpg', 'https://photos.renthop.com/2/7023234_6a4e9eb7a7cc1e9735b40810a464bee5.jpg']",3400,550 West 54th Street,low
1.0,2,1e68ab3dd372d796501b117ddf197985,2016-04-09 05:40:03,"*IN UNIT LAUNDRY!!***No-fee units are more and more hard-to-get in this competitive market, but here's a good chance.This is your next rental. I recommend you schedule a viewing immediately. It's a quiet, recently renovated, one bedroom and the East Village area is lovely.The apartment features hardwood floors.The inunit laundry is a nice plus.The apartment's kitchen comes with a window. You'll find a full-sized refrigerator, a gas range, a gas oven, and stainless steel appliances.The bedroom has hardwood floors.Email, text, or call me today for any more information. I'll be more than happy to help.*Please note, the photos are representative of the actual unit.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",East 1st Street,"['Doorman', 'Pre-War', 'Laundry in Unit', 'Hardwood Floors', 'No Fee']",40.7238,6849876,-73.9898,6fba9b3a8327c607b8b043716efee684,"['https://photos.renthop.com/2/6849876_41413f40d5632aad5ce7d96053523590.jpg', 'https://photos.renthop.com/2/6849876_2c2a7de79079a7f47faac98f91a27cf1.jpg']",4195,47 East 1st Street,low
1.0,0,607b649dc7d022357d0145482288a0b1,2016-06-29 02:33:26,"This enormous studio is located in the Lenox Hill neighborhood of the Upper East Side. The kitchen is renovated with granite countertops and stainless steel appliances, including a dishwasher. You will be steps away from the N, Q, R, 4, 5, and 6 subway lines, which makes it easy to get to anywhere you need to be in the city. The building has a 24-hour doorman, laundry, and a fitness facility. Pictures are of a standard unit.<br><p><img src= "" website_redacted width=""1"" height=""1"" /><ul><li><a target=_blank href= website_redacted Cedric Hall for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p> ",East 63rd Street,"['Doorman', 'Elevator', 'Dogs Allowed', 'Cats Allowed']",40.7634,7229118,-73.9638,1ce456323441ffd6a3b29a98cd5fc7fe,"['https://photos.renthop.com/2/7229118_d23a33bed3f05455ac966a24e2b502a6.jpg', 'https://photos.renthop.com/2/7229118_8e0936088ffd61d0ee806fd04ac92f43.jpg', 'https://photos.renthop.com/2/7229118_6a94bc52c2fbf116d48807fa359e8341.jpg']",3050,220 East 63rd Street,low
1.0,3,0,2016-05-25 18:14:24,"HUGE Converted -3BR !!!W 50'S AND 9TH AVE*** NEWLY RENOVATED !!ELEVATOR**LAUNDRY!! LIVE-IN SUPER!MASSIVE APARTMENT!!! ACTUAL PICTURES!!!",E 57th and 9th Ave,"['Elevator', 'Laundry In Building']",40.7679,7067271,-73.9857,edd073f8dea85637f8b7d589faa7902b,"['https://photos.renthop.com/2/7067271_5e900507d39f55bf76a04a77c5fc1a11.jpg', 'https://photos.renthop.com/2/7067271_c0e3da999bac277c017c4098f49cfe4a.jpg', 'https://photos.renthop.com/2/7067271_242e733c002722db1fd99847c3d3c032.jpg', 'https://photos.renthop.com/2/7067271_51309359940320889ca67feabf91b4d8.jpg', 'https://photos.renthop.com/2/7067271_59ffb6060990d52dd3c9ed3755b978f2.jpg', 'https://photos.renthop.com/2/7067271_7cefb3ba96b768248598f7bcd0db3108.jpg']",3700,E 57th and 9th Ave,medium
1.0,0,1a66f794f047e9db083fb37d9e0ec421,2016-06-21 07:07:30,"        This is a sunny, renovated studio apartment featuring windows in the front and back of the apartment, which bring in lots of natural light. <br />Updated kitchenette featuring a stainless steel refrigerator and a good amount of cabinet storage. Ready for July 1.",246 E 204th,"['Cats Allowed', 'Dogs Allowed']",40.8741,7194190,-73.8845,12c0a30e296faa0dfd422fe918d7d4f4,"['https://photos.renthop.com/2/7194190_486ef707442e9f8e9e3e2972d0b68ce0.jpg', 'https://photos.renthop.com/2/7194190_a52788545256921c8a2cf269119aefdd.jpg']",1250,246 E 204th,high
1.0,1,ad5539dde82080174c4dfd7d0ae577bf,2016-04-05 06:18:56,NO FEE MASSIVE 1Bdr Full Service Building In Prime UES Location! Not One But Two Walk In Closets!!Kitchen has granite counter tops and floor. Dining entry foyer. Excellent closets. Sunny west exposure. Hard wood floors. Marble bathroom. Building has shuttle bus to subway. 24 hour doorman. 24 hour security at service entrance. Grocery store in building. State of the art fitness center and more.<br /><br />If this apartment is not exactly what you are looking for please send me an email with a description of what you are looking for and I am confident I can find you the apartment that suits your needs within our large database of available NYC apartments! Please Call: 079-777-0601<br /><br /><br /><br /><p><a  website_redacted ,East 77th Street,"['Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building']",40.7694,6826303,-73.9509,4f9b376a972b863bbfbdcdc8d717fa4e,"['https://photos.renthop.com/2/6826303_c847ff25329c3fd6342873e20ba24b44.jpg', 'https://photos.renthop.com/2/6826303_07bb6a849f8e08693d6acdf22d7bfdbc.jpg', 'https://photos.renthop.com/2/6826303_f08c4916cea7f2a006faebf3cb19110f.jpg', 'https://photos.renthop.com/2/6826303_97c29d4447a564d4d035dfa1403e7c82.jpg', 'https://photos.renthop.com/2/6826303_0ada04f202466c70dc3c96cc6caa6ce8.jpg']",3595,500 East 77th Street,low
1.0,0,192f11db5d7179b5ef9c951b3b88aab9,2016-06-11 05:56:33,"Very Spacious, Bright and cozy! this amazing studio has everything you're looking for: Great lay out, your furniture won't be a problem, you can fit your queen size bed, sofa and even more! High ceilings. Brand new kitchen with lots of storage space. Large full bathroom with marble floor. Huge closets throughout. <br /><br />Situated in a great location! Near Pace University, Berkeley College. Not too far from St. Patrick's Cathedral, Saks Fifth Avenue and lots of more brand name stores. At only a short distance away is Grand Central Station to easily move around the city by public transportation.<br /><br />Elevator. Well kept building.<br /><br />To schedule a showing, call me or e-mail me today.<p><a  website_redacted ",Lexington Avenue,"['Elevator', 'Hardwood Floors']",40.7535,7143089,-73.9742,06ba79af09fa392b303d82c65318e94a,"['https://photos.renthop.com/2/7143089_9188215dd0c24e4811704a2209f44e2e.jpg', 'https://photos.renthop.com/2/7143089_e3cf2c7c6f1665ca2c1170074814064a.jpg']",2200,465 Lexington Avenue,low
1.0,1,c0ae658e2ffa1d5bfbc2c2625b6d766d,2016-04-02 02:25:39,"CooperCooper.com :: Listing ID #4_0192; Access 1000s of Unique Listings Online; BUILDING AMENITIES: Rental, Post-War, Mid-Rise, Doorman, Elevator; AREA/NEIGHBORHOOD: The High Line Park, Access to the A/C/D/E/L, Colicchio & Sons, Chelsea Brewing Company, Chelsea Market, Whole Foods, Access to the M14, M23 & M11; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials",5th Avenue,"['Doorman', 'Elevator', 'Cats Allowed', 'Dogs Allowed']",40.7366,6813275,-73.9933,6e5c10246156ae5bdcd9b487ca99d96a,['https://photos.renthop.com/2/6813275_0cb6840f017cf1a473811750b145eea7.jpg'],4400,96 5th Avenue,low
1.0,0,bca5af207679d98e0ebdc72dcd75fa8a,2016-06-03 02:45:22,"** Open house are by appointment- please email ** Beautiful studio loft with a great open kitchen, stainless steel appliances, walk-in closet and washer/dryer in unit. Western exposure with direct view of the High Line. Please email kagglemanager@renthop.com for access.<br><p><img src= "" website_redacted width=""1"" height=""1"" /><ul><li><a target=_blank href= website_redacted Rene Eskengren for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p> ",West 17th Street,"['Doorman', 'Elevator', 'Dogs Allowed', 'Cats Allowed']",40.7434,7102045,-74.0055,b14d0f6b9b58fe39766a73e2270e8f3c,"['https://photos.renthop.com/2/7102045_155ce0faba9b40db58ac215279cb8983.jpg', 'https://photos.renthop.com/2/7102045_0589228b3e88eef1ad55bd920d46ad77.jpg', 'https://photos.renthop.com/2/7102045_5c3e490c3ce0bfc44fb221c521dadd23.jpg']",4165,450 West 17th Street,low
